username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Jessie-Channington,950449700678787074,"Los Angeles, CA",2023-01-21 18:27:21,"I will always remember my 9th Grade Science Teacher every time I hear any Guns n Roses song.
Mrs. Flórez was the ab… https://t.co/aVL3ASgvRK",0,Twitter for iPhone,
@Loveeveryone,1543052916243582976,"Anaheim, CA",2023-01-21 18:24:40,@RyanBrowning81 @realTuckFrumper @FBI I do care. My whole entire point is guns do not belong in a riot. Guns should… https://t.co/5cYl0wM6qm,0,Twitter for iPad,
Oscar,479759284,Los Angeles,2023-01-21 18:23:23,"@ericareport Yes
In Florida you can indoctrinate people to believe Fidel was Satan. You can learn Chinese. You can… https://t.co/ug0qSWmDss",0,Twitter Web App,
Oscar,479759284,Los Angeles,2023-01-21 18:20:00,@elonmusk @PeterDiamandis Humans should have that freedom if they had the freedom to choose to be born.  They dont… https://t.co/m5lk9kki3L,0,Twitter Web App,
Crabs In A Bucket,1502671353484357635,"Ontario, CA",2023-01-21 18:17:57,"@TruthBlinders @BryanACPastor @JustinTrudeau Not enough is said about this dynamic.
Cops are thugs to begin with, b… https://t.co/gtgD3oHpts",0,Twitter for Android,
Anousha,95209789,"Los Angeles, CA",2023-01-21 18:08:20,Some actors are now threatening to not do shows with guns after Baldwin charge https://t.co/Tkj2NjxbwE,2,Twitter for iPhone,
Heather Thomas,1038241060516900864,"Santa Monica, CA  ",2023-01-21 18:07:25,@wayneh0813 @kirkacevedo I wasn't there but no Armorer I've ever worked with would allow those guns out of their si… https://t.co/l9zDPOCm1Z,1,Twitter Web App,
EJC.,173728888,"Garden Grove, CA",2023-01-21 18:02:30,I’ve only had about 3 hrs of total sleep and I’m in the middle of nowhere shooting guns what a great way to start off my vacation,0,Twitter for iPhone,
Heather Thomas,1038241060516900864,"Santa Monica, CA  ",2023-01-21 17:45:16,"@kirkacevedo I've fired years of guns on sets. The Armorer always held onto the gun, showed me it was not loaded fo… https://t.co/yziB2KXeRk",28,Twitter Web App,
FISHE,1445131440195133446,"Los Angeles, CA",2023-01-21 17:43:11,@GOP  @GeorgeSantish very sexy!!!  I wonder how the bootlickers that go terrorize book readings at libraries are go… https://t.co/yQ8ozGakIK,0,Twitter for iPhone,
HYLI∆,164073368,"Santa Monica, CA",2023-01-21 17:41:24,"@HeckinCH0NK @EraiViolett Yes!! The shop has amazing replicas! I have both bayo and Jeanne’s watches, bayos glasses… https://t.co/O6EJ6G7QYF",0,Twitter for iPhone,
"Erik Harlowe-Even, Eighth Son of Fëanor",1428149163238182913,"Los Angeles, CA",2023-01-21 17:36:19,"@The_DeFi_Shaman @coopsimms Conservatives sure love to confuse social pressure with ""government mandates.""

There i… https://t.co/KxEXGnpJyE",0,Twitter for iPhone,
Kyle F. Andrews,110015408,"Los Angeles, CA",2023-01-21 17:35:32,"@cadebrigade @StevePasquale @guardian I appreciate your perspective from experience Cade, but if those sets were be… https://t.co/iVNxVW1Bt5",0,Twitter Web App,
"Erik Harlowe-Even, Eighth Son of Fëanor",1428149163238182913,"Los Angeles, CA",2023-01-21 17:31:16,"@ThomasTallyR @dudleywbrown That's why step one is fighting for hearts and minds. Liberals want guns, just with reg… https://t.co/IEtqW5N0YP",0,Twitter for iPhone,
Xitlaly Garcia,815465146139090944,"Anaheim, CA",2023-01-21 17:30:12,@TailsCursed Kids with Guns by Gorillaz,0,Twitter for iPad,
Peter Marks,890739157286256640,"Los Angeles, CA",2023-01-21 17:29:32,"@MistieComerfor2 @TimRunsHisMouth I would trust the outcome a lot less if an actor, who isn't trained in it, and is… https://t.co/amnKnkkXNx",0,Twitter for iPhone,
HellAphonic Radio Network,1490555224204840962,"West Hollywood, CA",2023-01-21 17:25:42,Guns N' Roses - Chinese Democracy,0,Radio.co now playing,
"Kiersten Johnson, MA, PhD (ABD)",19005151,Los Angeles,2023-01-21 17:21:45,"@thenaynayshow Not just far-fetched—it’s not his job. He was handed a prop. Props are not guns, it’s understood the… https://t.co/ZweG3RzKqx",0,Twitter for iPhone,
Paulette Emerson,1110575399388368896,"Los Angeles, CA",2023-01-21 17:18:04,"@WSJ Right, as long as it's only in the hands of white males.   Let me see if they won't enforce when these guns ar… https://t.co/oJV9lbylso",0,Twitter for Android,
DC,192786472,Los Angeles ,2023-01-21 17:11:13,"@kylefandrews @StevePasquale @guardian All I can tell you is my personal experience. As an actor, I have never been… https://t.co/VxGgST1zzk",0,Twitter for iPhone,
Peacock,1171155332917321730,"Los Angeles, CA",2023-01-21 17:00:36,Two of the best young guns going head-to-head in the #NFLPlayoffs? Sign me up. https://t.co/fukf3SA4EY,18,Dash Hudson,
DC,192786472,Los Angeles ,2023-01-21 16:52:46,"@kylefandrews @StevePasquale @guardian Iv made a fair amount of movies where we shoot guns at each other. In fact,… https://t.co/avwZNosi1t",0,Twitter for iPhone,
POOKIE,1323073771524313088,"Los Angeles, CA",2023-01-21 16:39:15,That nigga been posting guns non stop since he know I’m comin home 🤣 bro only one scared here is you. And shawty po… https://t.co/kCyoaAcq9H,0,Twitter for iPhone,
Andrés Camilo,103654597,"Los Angeles, CA",2023-01-21 16:32:29,@CatholicLeague Kids are killing themselves with guns and the Catholic Church decides to focus on what terms of lov… https://t.co/AdNmgEJx2n,0,Twitter for iPhone,
The Book of ByrΩn Lafayette,278697821,Los Angeles,2023-01-21 16:13:28,"@waxmuseumpod @TimRunsHisMouth No, because he was required to draw and point the gun for the scene, as we see most… https://t.co/wCLJDuxPru",0,Twitter Web App,
🇨🇦🇱🇧Mark Ghanimé,52840386,Montreal/Los Angeles,2023-01-21 16:08:11,@chemistress42 @LexiAlex You’ve never worked on a film. The people who are trained to handle guns are regulated to… https://t.co/2TN4FWS4IY,0,Twitter for iPhone,
Hold Them Accountable,1582514506634121216,"Los Angeles, CA",2023-01-21 16:03:49,@tedcruz Again your guns are more important then human life! Shame on you! https://t.co/olvmKmjgAS,0,Twitter for iPhone,
GrizzledAngeleno,1598369246790135808,Tarzana California,2023-01-21 15:41:31,"@mtgreenee They point guns and laws at you to make your COVUD decisions that, uh, much easier.",0,Twitter Web App,
Rob Archer 🎙,10583042,"Los Angeles, CA",2023-01-21 15:33:59,"I'll leave it up to you whether Alec Baldwin should have been charged. But if I were his lawyer, I'd go into court… https://t.co/N3u7ao08k6",0,Twitter Web App,
DC,192786472,Los Angeles ,2023-01-21 15:26:44,"@MikeVanN84 @StevePasquale You have to understand - actors are never trained about guns. Ever. 

Most actors haven’… https://t.co/B0tyXUmr7W",0,Twitter for iPhone,
DC,192786472,Los Angeles ,2023-01-21 15:18:24,"@ArtistBlerd @StevePasquale There’s no way to tell. Especially if you’re not an expert in guns, as most actors are… https://t.co/hvprUnQYAS",0,Twitter for iPhone,
Dan,22264819,"Los Angeles, CA",2023-01-21 15:06:55,@RonFilipkowski Guns and bigotry won’t pay the rent.,0,Twitter for iPhone,
DC,192786472,Los Angeles ,2023-01-21 15:06:45,"@BNCordeiro @jaimecamil @StevePasquale Keep in mind, many if not MOST actors don’t own guns, have never shot guns,… https://t.co/ZDtkNiS8S2",0,Twitter for iPhone,
Ro,1002068617,Los Angeles,2023-01-21 14:54:50,"@MostlyPeacefull They’ve come for your guns, now they want your tongues. I wonder if some people are starting to se… https://t.co/hZTHUoHyWk",0,Twitter for iPhone,
Pulse 2AM,310967043,Los Angeles,2023-01-21 14:42:15,"@1pcsuit It was the law man, shot guns pointed! They searched our trunk for a cow! LOL",1,Twitter Web App,
K.Jordan,1083247823875764224,"Los Angeles, CA",2023-01-21 14:28:10,"@Quierra_Luck Infinity on High by Fall Out Boy 
Appetite for Destruction Guns N Roses",0,Twitter for iPhone,
FallingRockstar,1586488598290960384,Los Angeles,2023-01-21 14:10:50,@NathanMackBrown He shot a woman who wasn't chasing him with guns...#Rittenhouse defended himself and shot a wife b… https://t.co/LiDDswXgUy,0,Twitter for Android,
Walter 🇺🇲,3163153987,"Los Angeles, CA",2023-01-21 13:42:04,"@VivaLaAmes11 I saw that, this is getting out of hand, we have to talk about guns but not this, this is scarier than guns",0,Twitter for Android,
Classic Rock California,1391984100165046273,"Los Angeles, CA",2023-01-21 13:17:41,"#NowPlaying on Classic Rock California: ""Knockin' On Heaven's Door (Live In London, April 20th, 1992)"" by Guns N' R… https://t.co/ry9UEHWiFr",0,SAM Broadcaster Cloud,
Marshall Herskovitz,49138259,Los Angeles,2023-01-21 13:09:49,@WestTwelfth @Mimirocah1 Real guns firing look more real than fake guns with CG. The point is there are many aspect… https://t.co/AQl62ZagXT,0,Twitter for iPad,
DreamFactoryBot,889200807735898118,"West Hollywood, CA",2023-01-21 12:55:55,"Inspired by the biographical film 'Young Guns II', I dreamt of grownups who are taken by criminals and evaluate Bil… https://t.co/z4wdGvKYQq",0,"Cheap Bots, Done Quick!",
YoungHippyLife,1198384784315240448,"Los Angeles, CA",2023-01-21 12:02:47,Joanna confirm that indeed is her in that form focus talking about you ain’t scared but like the first person to sh… https://t.co/zglaOxikAI,0,Twitter for iPad,
YoungHippyLife,1198384784315240448,"Los Angeles, CA",2023-01-21 11:58:41,@TVGWolf4456 @vibeforvids @DreamFightz Where do you live in Antarctica that’s the only place where I believe is not… https://t.co/iJBCfaeC72,0,Twitter for iPad,
Rene Valle,942848048,"Los Angeles, California",2023-01-21 11:51:27,"@ArboristsP @woods_pj @dom_lucre But the sheep arent everyone

They can tell you where to get the drugs, and guns… https://t.co/sSC7g2sMQI",0,Twitter for Android,
Nicholas Howe,64594924,"Los Angeles, CA",2023-01-21 11:43:11,"Billy, Mickey, Mrs Loomis, Jill, and Amber all literally used guns. I’m wilding at the fact that people believe Gho… https://t.co/iCUSgHgdkr",0,Twitter for iPhone,
DougW,1598935272195969025,"Los Angeles, CA",2023-01-21 11:40:27,@MayraFlores2022 No alcoholism or guns in the home .,0,Twitter for iPhone,
SeriouslyOMGWTF,14194635,"Toluca Lake, Ca",2023-01-21 11:24:12,"@MHerskovitz @Mimirocah1 But there were 3 deaths due to real guns. 
And with more movies being made due to techn ad… https://t.co/3zHPz5hig1",0,Twitter for Android,
J.Archer,1608629053145104384,Ontario,2023-01-21 09:55:40,Yeah those new Trudeau laws and buying back all the guns are really working https://t.co/4QXtVLFLvB,0,Twitter Web App,
Kylie Chi 季 Eats People 🏳️‍🌈👻,90739872,"Los Angeles, CA",2023-01-21 09:54:10,@jenmariewallace @andywoo80820270 @ChapTaylor2 @NerdyInNOLA The guns on set are real guns,0,Twitter for iPhone,
Redux,1490775524750155778,Los Angeles CA,2023-01-21 09:43:15,@thehousealways @CB_5_56_ @Ur_a_Smartass_C 200K guns are stolen every year and that's reported... Thumbprint cases… https://t.co/Z9qEf9Oosl,0,Twitter Web App,
Redux,1490775524750155778,Los Angeles CA,2023-01-21 09:37:58,@bosschonk @Shawn07840240 @TommysDesktop @TheGenCatton @redbikemaster @HuffPost So you hear of a lot of women succe… https://t.co/CDkEKnSWjg,0,Twitter Web App,
octomom,1470909734425350150,Ontario,2023-01-21 09:36:17,Some of the RCMP's historical activities according to Wikipedia. I for one suspect the Couts guns were planted. The… https://t.co/FCoDovSOoK,19,Twitter for iPhone,
tra$h girl,61939296,"Los Angeles, CA",2023-01-21 09:27:10,"will…………………..the US e v e r do anything re: guns in my lifetime? staying tuned, tweeting via 2023",0,Twitter for iPhone,
BiggHurra,16477002,"Pasadena, CA",2023-01-21 09:27:05,Don’t play with guns kids https://t.co/HlpMUftUfS,2,Twitter for iPhone,
🏳️‍⚧️Fab Karen🏳️‍⚧️♋ 🇺🇦😷🌊🏳️‍🌈,346254707,"Los Angeles, Ca",2023-01-21 08:58:45,@Rochell52147963 @kimbee802009 So he got a jury of people who carry guns across state lines looking for a fight. An… https://t.co/SkHzXdWPsR,0,Twitter Web App,
@4_1stAmendment,451629307,"Los Angeles, CA",2023-01-21 08:57:52,"@Gerty2000vlts @johnhawkinsrwn @NoLieWithBTC That’s funny! Guns don’t make people manly, the thug gang members have… https://t.co/hsiEbjHuBq",0,Twitter for iPhone,
Marshall Herskovitz,49138259,Los Angeles,2023-01-21 08:01:33,@Mimirocah1 Millions of shots fired on sets with one death in over 30 years. Movie production is one of the safest… https://t.co/Elo6ZXdhJ3,2,Twitter for iPad,
Sha,1601267493225447424,"Los Angeles, CA",2023-01-21 07:54:08,As actors we are trained to secure any on stage fight choreography in a “fight call” and it’s the ACTORS job to ask… https://t.co/xuqxcbrNNW,0,Twitter for iPhone,
Paulette Emerson,1110575399388368896,"Los Angeles, CA",2023-01-21 07:51:49,@itsJeffTiedrich Unfortunately our laws are written to protect those who use guns for self defense.   He going to t… https://t.co/yNzReFi572,0,Twitter for Android,
Cynfulfan “parody”,822696467051659265,"Los Angeles, CA",2023-01-21 07:50:48,@Mimirocah1 Or even real guns that can’t fire.,0,Twitter for iPhone,
cavalos7 *,14988642,"Ontario, CA",2023-01-21 07:48:34,@CardPurchaser Next UD Series with Connor Bedard young guns. I missed out on mcdavid... Going all in on this one!,0,Twitter for Android,
siavosh,1344891336466472961,"Los Angeles, CA",2023-01-21 07:17:36,If republicans really want to protect lives why they don’t ban the guns which are killing peoples instead of banning abortion.,0,Twitter for iPhone,
Joe Segal for Love & Kindness,16548484,"LA, USA",2023-01-21 07:05:14,"Right now
tonight
people are going to bed hungry
without clean water or basic sanitation
without healthcare or educ… https://t.co/qlwJEvPFeR",1,Twitter Web App,
Ray,1191173152719564801,"Long Beach, CA",2023-01-21 06:55:59,@OnepegMG I would love to see it but I do understand it would take a ton of time to code the patterns. Reducing rec… https://t.co/LvDwKbTmjY,0,Twitter for iPhone,
Classic Rock California,1391984100165046273,"Los Angeles, CA",2023-01-21 06:47:25,"#NowPlaying on Classic Rock California: ""Knockin' On Heaven's Door"" by Guns N' Roses from the Album: Greatest Hits.… https://t.co/K4AvC2sK9R",0,SAM Broadcaster Cloud,
Rob Archer 🎙,10583042,"Los Angeles, CA",2023-01-21 06:38:35,"@a55afcohen I'm not saying yea or nay on Alec Baldwin, but if I were his lawyer, I'd go into court with two prop gu… https://t.co/3GrweJMDd6",0,Twitter Web App,
Jay Russell @ 🏡,33283603,Los Angeles ,2023-01-21 06:38:01,"@Trombone_JoeJ @harrylitman @mitchellreports Yes, if it is a professional production, you follow the safety protoco… https://t.co/QU6jfs7cm4",0,Twitter for iPad,
Chanda,739321783732469762,United States,2023-01-21 06:30:23,@WhosTYE Absolutely! That’s what real men do!!! They use words instead of guns💪🏽💪🏽💪🏽💪🏽,0,Twitter for iPhone,
J01,1288126295289655299,"Los Angeles, CA",2023-01-21 06:15:49,@itsJeffTiedrich guns don’t kill people…,0,Twitter for iPhone,
Christina Dirkes,320753762,"Los Angeles, CA",2023-01-21 06:00:45,@ProperlyZuri Do French cops have guns?,0,Twitter for iPhone,
Donna Bonilla Wheeler,15704771,los angeles,2023-01-21 06:00:33,@EliasToufexis @IAmJenMcG @HalynaHutchins @HuffPost No need for real guns on set. Plastic and rubber versions are e… https://t.co/jzU2GTA17V,0,Twitter Web App,
Mariana Vayanas 🌹,1558372984909312000,"Hollywood, CA",2023-01-21 05:55:12,"@jetlin_hodgdon @TheView I work film, very set protocols for having a gun on set. Alec knows the protocols. To pick… https://t.co/6NUN8RVw8C",0,Twitter for iPhone,
~Soliloquy of the Crusader~  (Solar Angel),38958722,"Anaheim, CA",2023-01-21 05:51:10,@truthtsar Apparently correlation does not imply cause. Everyone knows that Trump is to blame for all bad things. A… https://t.co/XJoLyb4n9t,0,Twitter for iPhone,
Kwertzy Industries,15814095,"Los Angeles, CA",2023-01-21 05:49:28,@dom_ma And three levels of safety. Because they're *real guns* that can and have injured and killed people on set… https://t.co/zFTooOiDsU,0,Twitter Web App,
Kwertzy Industries,15814095,"Los Angeles, CA",2023-01-21 05:48:09,"@dom_ma Here's the thing, the prop guns that don't fire, they're just plastic airsoft guns or rubber guns. The guns… https://t.co/39ooHktTjF",0,Twitter Web App,
Kwertzy Industries,15814095,"Los Angeles, CA",2023-01-21 05:27:43,"@dom_ma Because they're actual guns. ""blanks"" are bullets that just have the gunpowder and the firing cap in them,… https://t.co/ocdYOEaMfx",0,Twitter Web App,
STARSCREAM ✈,776142608,"Los Angeles, CA",2023-01-21 05:22:30,"@_falvo @GovDanMcKee @MomsDemand @RICAGV1 Shot guns,assault rifles,ak-47,machine guns, hand cannons like smith and… https://t.co/tiJQcKKwR2",0,Twitter for Android,
🐢🐢,2803766210,"Watts,california ",2023-01-21 05:22:10,@dollasignchi Sex bots and niggas selling guns,0,Twitter for iPhone,
T Pen,1073045490156101632,"Los Angeles, CA",2023-01-21 05:14:52,Why tf are Boomerang and King shark using guns. I was actually gonna buy it but after this and the leak maybe I’ll… https://t.co/Jttx97KydV,0,Twitter for iPhone,
